UNITID,Pop_Code,Total_Pop,Fully_online,Partially_Online,No_online,Population,Year
486239,2,189,16,59,114,Undergrad,2024
486239,3,77,16,59,2,,2024
486239,11,112,0,0,112,,2024
486239,12,130,5,125,0,Graduate,2024
486248,1,144,,,144,All Students,2024
486248,2,144,,,144,Undergrad,2024
486248,3,144,,,144,,2024
486257,1,414,311,69,34,All Students,2024
486257,2,414,311,69,34,Undergrad,2024
486257,3,414,311,69,34,,2024
486284,1,100,100,,,All Students,2024
486284,2,81,81,,,Undergrad,2024
486284,3,81,81,,,,2024
486284,12,19,19,,,Graduate,2024
486345,1,285,,,285,All Students,2024
486345,2,285,,,285,Undergrad,2024
486345,3,285,,,285,,2024
486354,1,137,0,125,12,All Students,2024
486354,2,113,0,113,0,Undergrad,2024
486354,3,113,0,113,0,,2024
486354,12,24,0,12,12,Graduate,2024
486372,1,127,,,127,All Students,2024
486372,2,127,,,127,Undergrad,2024
486372,3,127,,,127,,2024
486381,1,37,,,37,All Students,2024
486381,2,37,,,37,Undergrad,2024
486381,3,37,,,37,,2024
486406,1,15,,,15,All Students,2024
486406,2,15,,,15,Undergrad,2024
486406,3,15,,,15,,2024
486415,1,552,,,552,All Students,2024
486415,2,552,,,552,Undergrad,2024
486415,3,552,,,552,,2024
486424,1,136,,,136,All Students,2024
486424,2,136,,,136,Undergrad,2024
486424,3,136,,,136,,2024
486433,1,74,,,74,All Students,2024
486433,12,74,,,74,Graduate,2024
486442,1,117,,,117,All Students,2024
486442,2,117,,,117,Undergrad,2024
486442,3,117,,,117,,2024
486488,1,6,,,6,All Students,2024
486488,2,6,,,6,Undergrad,2024
486488,3,6,,,6,,2024
486497,1,50,,,50,All Students,2024
486497,2,50,,,50,Undergrad,2024
486497,3,50,,,50,,2024
486503,1,54,,,54,All Students,2024
486503,2,54,,,54,Undergrad,2024
486503,3,54,,,54,,2024
486512,1,494,15,0,479,All Students,2024
486512,2,494,15,0,479,Undergrad,2024
486512,3,494,15,0,479,,2024
486530,1,148,,,148,All Students,2024
486530,2,148,,,148,Undergrad,2024
486530,3,148,,,148,,2024
486558,1,343,,,343,All Students,2024
486558,2,343,,,343,Undergrad,2024
486558,3,343,,,343,,2024
486567,1,234,,,234,All Students,2024
486567,2,234,,,234,Undergrad,2024
486567,3,234,,,234,,2024
486576,1,235,,,235,All Students,2024
486576,2,235,,,235,Undergrad,2024
486576,3,235,,,235,,2024
486619,1,115,,,115,All Students,2024
486619,2,115,,,115,Undergrad,2024
486619,3,115,,,115,,2024
486691,1,127,,,127,All Students,2024
486691,2,127,,,127,Undergrad,2024
486691,3,127,,,127,,2024
486707,1,132,0,87,45,All Students,2024
486707,2,132,0,87,45,Undergrad,2024
486707,3,132,0,87,45,,2024
486716,1,75,0,60,15,All Students,2024
486716,2,75,0,60,15,Undergrad,2024
486716,3,75,0,60,15,,2024
486752,1,63,0,51,12,All Students,2024
486752,2,63,0,51,12,Undergrad,2024
486752,3,63,0,51,12,,2024
486770,1,155,,,155,All Students,2024
486770,2,155,,,155,Undergrad,2024
486770,3,155,,,155,,2024
486798,1,1962,,,1962,All Students,2024
486798,2,1962,,,1962,Undergrad,2024
486798,3,1962,,,1962,,2024
486813,1,617,0,0,617,All Students,2024
486813,2,617,0,0,617,Undergrad,2024
486813,3,617,0,0,617,,2024
486822,1,780,120,0,660,All Students,2024
486822,2,780,120,0,660,Undergrad,2024
486822,3,780,120,0,660,,2024
486840,1,47764,10435,25369,11960,All Students,2024
486840,2,42760,7532,24461,10767,Undergrad,2024
486840,3,41254,6749,24117,10388,,2024
486840,11,1506,783,344,379,,2024
486840,12,5004,2903,908,1193,Graduate,2024
486859,1,99,,,99,All Students,2024
486859,2,99,,,99,Undergrad,2024
486859,3,99,,,99,,2024
486877,1,9,,,9,All Students,2024
486877,2,9,,,9,Undergrad,2024
486877,3,9,,,9,,2024
486886,1,31,,,31,All Students,2024
486886,2,31,,,31,Undergrad,2024
486886,3,31,,,31,,2024
486901,1,1240,49,499,692,All Students,2024
486901,2,865,6,436,423,Undergrad,2024
486901,3,818,4,429,385,,2024
486901,11,47,2,7,38,,2024
486901,12,375,43,63,269,Graduate,2024
486938,1,652,15,450,187,All Students,2024
486938,2,652,15,450,187,Undergrad,2024
486938,3,652,15,450,187,,2024
486947,1,629,42,386,201,All Students,2024
486947,2,629,42,386,201,Undergrad,2024
486947,3,629,42,386,201,,2024
486956,1,1226,35,714,477,All Students,2024
486956,2,1226,35,714,477,Undergrad,2024
486956,3,1226,35,714,477,,2024
486983,1,70,,,70,All Students,2024
486983,2,70,,,70,Undergrad,2024
486983,3,70,,,70,,2024
487010,1,3101,251,589,2261,All Students,2024
487010,2,394,0,116,278,Undergrad,2024
487010,3,394,0,116,278,,2024
487010,12,2707,251,473,1983,Graduate,2024
487047,1,49,,,49,All Students,2024
487047,2,49,,,49,Undergrad,2024
487047,3,49,,,49,,2024
487065,1,96,,,96,All Students,2024
487065,2,96,,,96,Undergrad,2024
487065,3,96,,,96,,2024
487083,1,44,,,44,All Students,2024
487083,2,44,,,44,Undergrad,2024
487083,3,44,,,44,,2024
487092,1,967,0,158,809,All Students,2024
487092,2,967,0,158,809,Undergrad,2024
487092,3,967,0,158,809,,2024
487153,1,20,6,6,8,All Students,2024
487153,12,20,6,6,8,Graduate,2024
487162,1,5381,1540,1755,2086,All Students,2024
487162,2,5381,1540,1755,2086,Undergrad,2024
487162,3,3098,834,1334,930,,2024
487162,11,2283,706,421,1156,,2024
487232,1,54,,,54,All Students,2024
487232,2,54,,,54,Undergrad,2024
487232,3,54,,,54,,2024
487302,1,583,0,414,169,All Students,2024
487302,2,583,0,414,169,Undergrad,2024
487302,3,583,0,414,169,,2024
487311,1,659,,,659,All Students,2024
487311,2,659,,,659,Undergrad,2024
487311,3,659,,,659,,2024
487320,1,12077,3542,4896,3639,All Students,2024
487320,2,12077,3542,4896,3639,Undergrad,2024
487320,3,9437,2900,3907,2630,,2024
487320,11,2640,642,989,1009,,2024
487348,1,122,,,122,All Students,2024
487348,2,122,,,122,Undergrad,2024
487348,3,122,,,122,,2024
487375,1,1222,0,1222,0,All Students,2024
487375,2,1222,0,1222,0,Undergrad,2024
487375,3,1222,0,1222,0,,2024
487481,1,1234,,,1234,All Students,2024
487481,2,1234,,,1234,Undergrad,2024
487481,3,1234,,,1234,,2024
487506,1,88,,,88,All Students,2024
487506,2,88,,,88,Undergrad,2024
487506,3,88,,,88,,2024
487524,1,3367,1155,1174,1038,All Students,2024
487524,2,2763,818,1129,816,Undergrad,2024
487524,3,2618,694,1123,801,,2024
487524,11,145,124,6,15,,2024
487524,12,604,337,45,222,Graduate,2024
487533,1,138,,,138,All Students,2024
487533,2,138,,,138,Undergrad,2024
487533,3,138,,,138,,2024
487588,1,115,0,115,0,All Students,2024
487588,2,115,0,115,0,Undergrad,2024
487588,3,115,0,115,0,,2024
487597,1,1701,,,1701,All Students,2024
487597,2,1701,,,1701,Undergrad,2024
487597,3,1701,,,1701,,2024
487603,1,1352,528,2,822,All Students,2024
487603,2,1221,406,0,815,Undergrad,2024
487603,3,405,405,0,0,,2024
487603,11,816,1,0,815,,2024
487603,12,131,122,2,7,Graduate,2024
487621,1,20,,,20,All Students,2024
487621,2,20,,,20,Undergrad,2024
487621,3,20,,,20,,2024
487649,1,344,0,343,1,All Students,2024
487649,12,344,0,343,1,Graduate,2024
487658,1,89,,,89,All Students,2024
487658,2,89,,,89,Undergrad,2024
487658,3,89,,,89,,2024
487676,1,202,,,202,All Students,2024
487676,2,202,,,202,Undergrad,2024
487676,3,202,,,202,,2024
487746,1,41,,,41,All Students,2024
487746,2,41,,,41,Undergrad,2024
487746,3,41,,,41,,2024
487773,1,41,,,41,All Students,2024
487773,2,41,,,41,Undergrad,2024
487773,3,41,,,41,,2024
487791,1,744,,,744,All Students,2024
487791,2,744,,,744,Undergrad,2024
487791,3,744,,,744,,2024
487807,1,45,,,45,All Students,2024
487807,2,45,,,45,Undergrad,2024
487807,3,45,,,45,,2024
487816,1,9,,,9,All Students,2024
487816,2,9,,,9,Undergrad,2024
487816,3,9,,,9,,2024
487861,1,192,0,64,128,All Students,2024
487861,2,192,0,64,128,Undergrad,2024
487861,3,192,0,64,128,,2024
487889,1,131,,,131,All Students,2024
487889,2,131,,,131,Undergrad,2024
487889,3,131,,,131,,2024
487904,1,31,,,31,All Students,2024
487904,2,31,,,31,Undergrad,2024
487904,3,31,,,31,,2024
487922,1,74,,,74,All Students,2024
487922,2,74,,,74,Undergrad,2024
487922,3,74,,,74,,2024
487959,1,47,,,47,All Students,2024
487959,2,47,,,47,Undergrad,2024
487959,3,47,,,47,,2024
487968,1,96,,,96,All Students,2024
487968,2,96,,,96,Undergrad,2024
487968,3,96,,,96,,2024
487977,1,2812,2812,,,All Students,2024
487977,2,2491,2491,,,Undergrad,2024
487977,3,2491,2491,,,,2024
487977,12,321,321,,,Graduate,2024
487995,1,140,0,140,0,All Students,2024
487995,2,59,0,59,0,Undergrad,2024
487995,3,45,0,45,0,,2024
487995,11,14,0,14,0,,2024
487995,12,81,0,81,0,Graduate,2024
488004,1,15,,,15,All Students,2024
488004,2,15,,,15,Undergrad,2024
488004,3,15,,,15,,2024
488013,1,917,,,917,All Students,2024
488013,2,917,,,917,Undergrad,2024
488013,3,917,,,917,,2024
488022,1,59,,,59,All Students,2024
488022,2,59,,,59,Undergrad,2024
488022,3,59,,,59,,2024
488031,1,112,112,,,All Students,2024
488031,2,25,25,,,Undergrad,2024
488031,3,25,25,,,,2024
488031,12,87,87,,,Graduate,2024
488059,1,455,,,455,All Students,2024
488059,2,455,,,455,Undergrad,2024
488059,3,455,,,455,,2024
488077,1,5437,5437,,,All Students,2024
488077,2,5437,5437,,,Undergrad,2024
488077,3,5435,5435,,,,2024
488077,11,2,2,,,,2024
488110,1,75,,,75,All Students,2024
488110,2,75,,,75,Undergrad,2024
488110,3,75,,,75,,2024
488129,1,19,,,19,All Students,2024
488129,2,19,,,19,Undergrad,2024
488129,3,19,,,19,,2024
488138,1,28,,,28,All Students,2024
488138,2,28,,,28,Undergrad,2024
488138,3,28,,,28,,2024
488174,1,31,,,31,All Students,2024
488174,2,31,,,31,Undergrad,2024
488174,3,31,,,31,,2024
488183,1,23,,,23,All Students,2024
488183,2,23,,,23,Undergrad,2024
488183,3,23,,,23,,2024
488192,1,99,,,99,All Students,2024
488192,2,99,,,99,Undergrad,2024
488192,3,99,,,99,,2024
488217,1,235,,,235,All Students,2024
488217,2,235,,,235,Undergrad,2024
488217,3,235,,,235,,2024
488226,1,16,,,16,All Students,2024
488226,2,16,,,16,Undergrad,2024
488226,3,16,,,16,,2024
488253,1,64,0,0,64,All Students,2024
488253,2,64,0,0,64,Undergrad,2024
488253,3,64,0,0,64,,2024
488262,1,33,,,33,All Students,2024
488262,2,33,,,33,Undergrad,2024
488262,3,33,,,33,,2024
488280,1,36,,,36,All Students,2024
488280,2,36,,,36,Undergrad,2024
488280,3,36,,,36,,2024
488299,1,11,,,11,All Students,2024
488299,2,11,,,11,Undergrad,2024
488299,3,11,,,11,,2024
488305,1,118,39,37,42,All Students,2024
488305,2,118,39,37,42,Undergrad,2024
488305,3,100,27,35,38,,2024
488305,11,18,12,2,4,,2024
488314,1,124,,,124,All Students,2024
488314,2,124,,,124,Undergrad,2024
488314,3,124,,,124,,2024
488332,1,54,0,54,0,All Students,2024
488332,2,54,0,54,0,Undergrad,2024
488332,3,54,0,54,0,,2024
488350,1,150,,,150,All Students,2024
488350,2,150,,,150,Undergrad,2024
488350,3,150,,,150,,2024
488369,1,50,,,50,All Students,2024
488369,2,50,,,50,Undergrad,2024
488369,3,50,,,50,,2024
488378,1,146,,,146,All Students,2024
488378,2,146,,,146,Undergrad,2024
488378,3,146,,,146,,2024
488387,1,271,271,,,All Students,2024
488387,2,54,54,,,Undergrad,2024
488387,3,54,54,,,,2024
488387,12,217,217,,,Graduate,2024
488396,1,39,,,39,All Students,2024
488396,2,39,,,39,Undergrad,2024
488396,3,39,,,39,,2024
488411,1,112,,,112,All Students,2024
488411,2,112,,,112,Undergrad,2024
488411,3,112,,,112,,2024
488420,1,160,,,160,All Students,2024
488420,2,160,,,160,Undergrad,2024
488420,3,160,,,160,,2024
488439,1,178,,,178,All Students,2024
488439,2,178,,,178,Undergrad,2024
488439,3,178,,,178,,2024
488448,1,85,,,85,All Students,2024
488448,2,65,,,65,Undergrad,2024
488448,3,65,,,65,,2024
488448,12,20,,,20,Graduate,2024
488527,1,870,17,0,853,All Students,2024
488527,12,870,17,0,853,Graduate,2024
488554,1,841,0,337,504,All Students,2024
488554,12,841,0,337,504,Graduate,2024
488563,1,60,,,60,All Students,2024
488563,2,60,,,60,Undergrad,2024
488563,3,60,,,60,,2024
488572,1,607,,,607,All Students,2024
488572,12,607,,,607,Graduate,2024
488590,1,22,,,22,All Students,2024
488590,2,22,,,22,Undergrad,2024
488590,3,22,,,22,,2024
488651,1,124,,,124,All Students,2024
488651,2,124,,,124,Undergrad,2024
488651,3,124,,,124,,2024
488679,1,14331,10516,3500,315,All Students,2024
488679,2,6901,6690,24,187,Undergrad,2024
488679,3,6656,6445,24,187,,2024
488679,11,245,245,0,0,,2024
488679,12,7430,3826,3476,128,Graduate,2024
488721,1,1077,1077,,,All Students,2024
488721,2,595,595,,,Undergrad,2024
488721,3,595,595,,,,2024
488721,12,482,482,,,Graduate,2024
488730,1,9355,2524,2714,4117,All Students,2024
488730,2,9355,2524,2714,4117,Undergrad,2024
488730,3,6471,2190,2367,1914,,2024
488730,11,2884,334,347,2203,,2024
488749,1,131,,,131,All Students,2024
488749,2,131,,,131,Undergrad,2024
488749,3,131,,,131,,2024
488776,1,674,57,617,0,All Students,2024
488776,2,574,43,531,0,Undergrad,2024
488776,3,480,16,464,0,,2024
488776,11,94,27,67,0,,2024
488776,12,100,14,86,0,Graduate,2024
488800,1,974,398,0,576,All Students,2024
488800,2,642,66,0,576,Undergrad,2024
488800,3,642,66,0,576,,2024
488800,12,332,332,0,0,Graduate,2024
488837,1,24,,,24,All Students,2024
488837,2,24,,,24,Undergrad,2024
488837,3,24,,,24,,2024
488846,1,41961,41961,,,All Students,2024
488846,2,36901,36901,,,Undergrad,2024
488846,3,22688,22688,,,,2024
488846,11,14213,14213,,,,2024
488846,12,5060,5060,,,Graduate,2024
488891,1,196,,,196,All Students,2024
488891,2,196,,,196,Undergrad,2024
488891,3,196,,,196,,2024
488907,1,29,13,16,0,All Students,2024
488907,12,29,13,16,0,Graduate,2024
488916,1,97,,,97,All Students,2024
488916,2,97,,,97,Undergrad,2024
488916,3,97,,,97,,2024
488934,1,4148,,,4148,All Students,2024
488934,2,4148,,,4148,Undergrad,2024
488934,3,1409,,,1409,,2024
488934,11,2739,,,2739,,2024
488952,1,74,0,58,16,All Students,2024
488952,2,74,0,58,16,Undergrad,2024
488952,3,74,0,58,16,,2024
488961,1,132,0,102,30,All Students,2024
488961,2,132,0,102,30,Undergrad,2024
488961,3,132,0,102,30,,2024
488970,1,57,0,17,40,All Students,2024
488970,2,57,0,17,40,Undergrad,2024
488970,3,57,0,17,40,,2024
488989,1,133,,,133,All Students,2024
488989,2,133,,,133,Undergrad,2024
488989,3,133,,,133,,2024
488998,1,117,,,117,All Students,2024
488998,2,117,,,117,Undergrad,2024
488998,3,117,,,117,,2024
489122,1,53,,,53,All Students,2024
489122,2,53,,,53,Undergrad,2024
489122,3,53,,,53,,2024
489131,1,37,,,37,All Students,2024
489131,2,37,,,37,Undergrad,2024
489131,3,37,,,37,,2024
489140,1,64,,,64,All Students,2024
489140,2,64,,,64,Undergrad,2024
489140,3,64,,,64,,2024
489159,1,152,,,152,All Students,2024
489159,2,152,,,152,Undergrad,2024
489159,3,152,,,152,,2024
489201,1,10358,5135,2264,2959,All Students,2024
489201,2,10358,5135,2264,2959,Undergrad,2024
489201,3,7956,3733,1946,2277,,2024
489201,11,2402,1402,318,682,,2024
489238,1,201,,,201,All Students,2024
489238,2,201,,,201,Undergrad,2024
489238,3,201,,,201,,2024
489247,1,18,,,18,All Students,2024
489247,2,18,,,18,Undergrad,2024
489247,3,18,,,18,,2024
489256,1,191,,,191,All Students,2024
489256,2,191,,,191,Undergrad,2024
489256,3,191,,,191,,2024
489283,1,787,0,108,679,All Students,2024
489283,2,787,0,108,679,Undergrad,2024
489283,3,787,0,108,679,,2024
489335,1,65,17,8,40,All Students,2024
489335,12,65,17,8,40,Graduate,2024
489344,1,202,7,128,67,All Students,2024
489344,2,202,7,128,67,Undergrad,2024
489344,3,202,7,128,67,,2024
489353,1,751,21,369,361,All Students,2024
489353,2,751,21,369,361,Undergrad,2024
489353,3,751,21,369,361,,2024
489371,1,317,,,317,All Students,2024
489371,2,317,,,317,Undergrad,2024
489371,3,317,,,317,,2024
489779,1,45588,45429,159,0,All Students,2024
489779,2,31224,31065,159,0,Undergrad,2024
489779,3,30828,30669,159,0,,2024
489779,11,396,396,0,0,,2024
489779,12,14364,14364,0,0,Graduate,2024
489830,1,69,,,69,All Students,2024
489830,2,69,,,69,Undergrad,2024
489830,3,69,,,69,,2024
489858,1,548,0,313,235,All Students,2024
489858,12,548,0,313,235,Graduate,2024
489937,1,880,418,445,17,All Students,2024
489937,2,460,88,355,17,Undergrad,2024
489937,3,460,88,355,17,,2024
489937,12,420,330,90,0,Graduate,2024
490018,1,15,,,15,All Students,2024
490018,2,15,,,15,Undergrad,2024
490018,3,15,,,15,,2024
490045,1,223,162,36,25,All Students,2024
490045,2,55,29,19,7,Undergrad,2024
490045,3,55,29,19,7,,2024
490045,12,168,133,17,18,Graduate,2024
490054,1,218,0,0,218,All Students,2024
490054,2,218,0,0,218,Undergrad,2024
490054,3,166,0,0,166,,2024
490054,11,52,0,0,52,,2024
490081,1,307,307,,,All Students,2024
490081,2,73,73,,,Undergrad,2024
490081,3,73,73,,,,2024
490081,12,234,234,,,Graduate,2024
490090,1,120,,,120,All Students,2024
490090,2,120,,,120,Undergrad,2024
490090,3,59,,,59,,2024
490090,11,61,,,61,,2024
490106,1,457,236,204,17,All Students,2024
490106,12,457,236,204,17,Graduate,2024
490115,1,60,0,0,60,All Students,2024
490115,2,60,0,0,60,Undergrad,2024
490115,3,60,0,0,60,,2024
490124,1,2,,,2,All Students,2024
490124,2,2,,,2,Undergrad,2024
490124,3,2,,,2,,2024
490133,1,7686,2520,381,4785,All Students,2024
490133,2,2363,1826,175,362,Undergrad,2024
490133,3,2363,1826,175,362,,2024
490133,12,5323,694,206,4423,Graduate,2024
490142,1,36,,,36,All Students,2024
490142,2,36,,,36,Undergrad,2024
490142,3,36,,,36,,2024
490151,1,26,,,26,All Students,2024
490151,2,26,,,26,Undergrad,2024
490151,3,26,,,26,,2024
490160,1,212,0,129,83,All Students,2024
490160,2,212,0,129,83,Undergrad,2024
490160,3,83,0,0,83,,2024
490160,11,129,0,129,0,,2024
490197,1,56,,,56,All Students,2024
490197,2,56,,,56,Undergrad,2024
490197,3,56,,,56,,2024
490203,1,144,12,0,132,All Students,2024
490203,2,144,12,0,132,Undergrad,2024
490203,3,144,12,0,132,,2024
490221,1,11,,,11,All Students,2024
490221,2,11,,,11,Undergrad,2024
490221,3,11,,,11,,2024
490230,1,294,0,270,24,All Students,2024
490230,2,253,0,243,10,Undergrad,2024
490230,3,253,0,243,10,,2024
490230,12,41,0,27,14,Graduate,2024
490249,1,31,,,31,All Students,2024
490249,2,31,,,31,Undergrad,2024
490249,3,31,,,31,,2024
490258,1,104,,,104,All Students,2024
490258,2,104,,,104,Undergrad,2024
490258,3,104,,,104,,2024
490276,1,113,,,113,All Students,2024
490276,2,113,,,113,Undergrad,2024
490276,3,113,,,113,,2024
490285,1,2112,2112,0,0,All Students,2024
490285,2,2112,2112,0,0,Undergrad,2024
490285,3,2112,2112,0,0,,2024
490294,1,118,,,118,All Students,2024
490294,2,118,,,118,Undergrad,2024
490294,3,118,,,118,,2024
490300,1,99,,,99,All Students,2024
490300,2,99,,,99,Undergrad,2024
490300,3,99,,,99,,2024
490319,1,25,,,25,All Students,2024
490319,2,25,,,25,Undergrad,2024
490319,3,25,,,25,,2024
490328,1,122,,,122,All Students,2024
490328,2,122,,,122,Undergrad,2024
490328,3,122,,,122,,2024
490346,1,79,7,0,72,All Students,2024
490346,2,79,7,0,72,Undergrad,2024
490346,3,79,7,0,72,,2024
490373,1,346,0,346,0,All Students,2024
490373,12,346,0,346,0,Graduate,2024
490382,1,153,,,153,All Students,2024
490382,2,153,,,153,Undergrad,2024
490382,3,153,,,153,,2024
490391,1,83,,,83,All Students,2024
490391,2,83,,,83,Undergrad,2024
490391,3,83,,,83,,2024
490407,1,69,18,0,51,All Students,2024
490407,2,69,18,0,51,Undergrad,2024
490407,3,69,18,0,51,,2024
490416,1,26,,,26,All Students,2024
490416,2,26,,,26,Undergrad,2024
490416,3,26,,,26,,2024
490425,1,121,,,121,All Students,2024
490425,2,121,,,121,Undergrad,2024
490425,3,121,,,121,,2024
490434,1,17,,,17,All Students,2024
490434,2,17,,,17,Undergrad,2024
490434,3,17,,,17,,2024
490443,1,66,,,66,All Students,2024
490443,2,66,,,66,Undergrad,2024
490443,3,66,,,66,,2024
490470,1,29,,,29,All Students,2024
490470,2,29,,,29,Undergrad,2024
490470,3,29,,,29,,2024
490489,1,59,,,59,All Students,2024
490489,2,59,,,59,Undergrad,2024
490489,3,59,,,59,,2024
490498,1,7,2,0,5,All Students,2024
490498,2,7,2,0,5,Undergrad,2024
490498,3,7,2,0,5,,2024
490504,1,49,,,49,All Students,2024
490504,2,49,,,49,Undergrad,2024
490504,3,47,,,47,,2024
490504,11,2,,,2,,2024
490513,1,38,,,38,All Students,2024
490513,2,38,,,38,Undergrad,2024
490513,3,36,,,36,,2024
490513,11,2,,,2,,2024
490522,1,30,,,30,All Students,2024
490522,2,30,,,30,Undergrad,2024
490522,3,30,,,30,,2024
490531,1,41,,,41,All Students,2024
490531,2,41,,,41,Undergrad,2024
490531,3,41,,,41,,2024
490674,1,8,,,8,All Students,2024
490674,2,8,,,8,Undergrad,2024
490674,3,8,,,8,,2024
490692,1,48,,,48,All Students,2024
490692,2,48,,,48,Undergrad,2024
490692,3,48,,,48,,2024
490717,1,73,,,73,All Students,2024
490717,2,73,,,73,Undergrad,2024
490717,3,73,,,73,,2024
490735,1,72,32,0,40,All Students,2024
490735,2,72,32,0,40,Undergrad,2024
490735,3,72,32,0,40,,2024
490744,1,8,,,8,All Students,2024
490744,2,8,,,8,Undergrad,2024
490744,3,8,,,8,,2024
490753,1,42,0,0,42,All Students,2024
490753,2,3,0,0,3,Undergrad,2024
490753,3,3,0,0,3,,2024
490753,12,39,0,0,39,Graduate,2024
490805,1,9051,663,1851,6537,All Students,2024
490805,2,8201,448,1784,5969,Undergrad,2024
490805,3,5671,447,1782,3442,,2024
490805,11,2530,1,2,2527,,2024
490805,12,850,215,67,568,Graduate,2024
490814,1,124,0,60,64,All Students,2024
490814,2,124,0,60,64,Undergrad,2024
490814,3,124,0,60,64,,2024
490832,1,785,0,694,91,All Students,2024
490832,2,785,0,694,91,Undergrad,2024
490832,3,785,0,694,91,,2024
490841,1,387,0,273,114,All Students,2024
490841,2,387,0,273,114,Undergrad,2024
490841,3,387,0,273,114,,2024
490869,1,364,0,316,48,All Students,2024
490869,2,364,0,316,48,Undergrad,2024
490869,3,364,0,316,48,,2024
490878,1,498,88,59,351,All Students,2024
490878,2,498,88,59,351,Undergrad,2024
490878,3,498,88,59,351,,2024
490896,1,161,,,161,All Students,2024
490896,2,161,,,161,Undergrad,2024
490896,3,161,,,161,,2024
490948,1,41,,,41,All Students,2024
