UNITID,PopCode,EFTOTLT,Population
101028,25,298,
101028,31,32,
101028,39,64,
101028,40,234,
101028,41,1150,
101028,42,1150,
101028,43,587,
101028,44,89,
101028,45,498,
101028,51,563,
101028,59,96,
101028,60,402,
101116,1,303,All Students
101116,2,299,Undergrad
101116,3,299,
101116,4,34,
101116,5,265,
101116,12,4,Graduate
101116,19,58,
101116,20,207,
101116,21,232,
101116,22,231,
101116,23,231,
101116,24,28,
101116,25,203,
101116,32,1,
101116,39,43,
101116,40,160,
101116,41,71,
101116,42,68,
101116,43,68,
101116,44,6,
101116,45,62,
101116,52,3,
101116,59,15,
101116,60,47,
101143,1,2699,All Students
101143,2,2699,Undergrad
101143,3,1585,
101143,4,552,
101143,5,1033,
101143,11,1114,
101143,19,152,
101143,20,881,
101143,21,1073,
101143,22,1073,
101143,23,1011,
101143,24,451,
101143,25,560,
101143,31,62,
101143,39,90,
101143,40,470,
101143,41,1626,
101143,42,1626,
101143,43,574,
101143,44,101,
101143,45,473,
101143,51,1052,
101143,59,62,
101143,60,411,
101161,1,7553,All Students
101161,2,7553,Undergrad
101161,3,4798,
101161,4,1532,
101161,5,3266,
101161,11,2755,
101161,19,437,
101161,20,2829,
101161,21,2745,
101161,22,2745,
101161,23,2699,
101161,24,1230,
101161,25,1469,
101161,31,46,
101161,39,194,
101161,40,1275,
101161,41,4808,
101161,42,4808,
101161,43,2099,
101161,44,302,
101161,45,1797,
101161,51,2709,
101161,59,243,
101161,60,1554,
101189,1,3086,All Students
101189,2,1758,Undergrad
101189,3,1549,
101189,4,250,
101189,5,1299,
101189,11,209,
101189,12,1328,Graduate
101189,19,246,
101189,20,1053,
101189,21,2206,
101189,22,1153,
101189,23,1151,
101189,24,213,
101189,25,938,
101189,31,2,
101189,32,1053,
101189,39,172,
101189,40,766,
101189,41,880,
101189,42,605,
101189,43,398,
101189,44,37,
101189,45,361,
101189,51,207,
101189,52,275,
101189,59,74,
101189,60,287,
101240,1,5071,All Students
101240,2,5071,Undergrad
101240,3,3548,
101240,4,1069,
101240,5,2479,
101240,11,1523,
101240,19,308,
101240,20,2171,
101240,21,1994,
101240,22,1994,
101240,23,1976,
101240,24,846,
101240,25,1130,
101240,31,18,
101240,39,149,
101240,40,981,
101240,41,3077,
101240,42,3077,
101240,43,1572,
101240,44,223,
101240,45,1349,
101240,51,1505,
101240,59,159,
101240,60,1190,
101277,1,81,All Students
101277,2,81,Undergrad
101277,3,81,
101277,4,57,
101277,5,24,
101277,20,24,
101277,21,81,
101277,22,81,
101277,23,81,
101277,24,57,
101277,25,24,
101277,40,24,
101286,1,4044,All Students
101286,2,4044,Undergrad
101286,3,3017,
101286,4,675,
101286,5,2342,
101286,11,1027,
101286,19,261,
101286,20,2081,
101286,21,1193,
101286,22,1193,
101286,23,1183,
101286,24,446,
101286,25,737,
101286,31,10,
101286,39,116,
101286,40,621,
101286,41,2851,
101286,42,2851,
101286,43,1834,
101286,44,229,
101286,45,1605,
101286,51,1017,
101286,59,145,
101286,60,1460,
101295,1,6424,All Students
101295,2,6424,Undergrad
101295,3,4423,
101295,4,1242,
101295,5,3181,
101295,11,2001,
101295,19,553,
101295,20,2628,
101295,21,2466,
101295,22,2466,
101295,23,2308,
101295,24,931,
101295,25,1377,
101295,31,158,
101295,39,246,
101295,40,1131,
101295,41,3958,
101295,42,3958,
101295,43,2115,
101295,44,311,
101295,45,1804,
101295,51,1843,
101295,59,307,
101295,60,1497,
101301,1,1925,All Students
101301,2,1925,Undergrad
101301,3,855,
101301,4,244,
101301,5,611,
101301,11,1070,
101301,19,84,
101301,20,527,
101301,21,522,
101301,22,522,
101301,23,476,
101301,24,190,
101301,25,286,
101301,31,46,
101301,39,41,
101301,40,245,
101301,41,1403,
101301,42,1403,
101301,43,379,
101301,44,54,
101301,45,325,
101301,51,1024,
101301,59,43,
101301,60,282,
101365,1,444,All Students
101365,2,442,Undergrad
101365,3,442,
101365,4,58,
101365,5,384,
101365,12,2,Graduate
101365,19,63,
101365,20,321,
101365,21,163,
101365,22,162,
101365,23,162,
101365,24,11,
101365,25,151,
101365,32,1,
101365,39,9,
101365,40,142,
101365,41,281,
101365,42,280,
101365,43,280,
101365,44,47,
101365,45,233,
101365,52,1,
101365,59,54,
101365,60,179,
101435,1,892,All Students
101435,2,880,Undergrad
101435,3,879,
101435,4,280,
101435,5,599,
101435,11,1,
101435,12,12,Graduate
101435,19,43,
101435,20,556,
101435,21,885,
101435,22,873,
101435,23,873,
101435,24,280,
101435,25,593,
101435,32,12,
101435,39,43,
101435,40,550,
101435,41,7,
101435,42,7,
101435,43,6,
101435,45,6,
101435,51,1,
101435,60,6,
101453,1,178,All Students
101453,2,93,Undergrad
101453,3,75,
101453,4,8,
101453,5,67,
101453,11,18,
101453,12,85,Graduate
101453,19,21,
101453,20,46,
101453,21,42,
101453,22,32,
101453,23,30,
101453,24,5,
101453,25,25,
101453,31,2,
101453,32,10,
101453,39,11,
101453,40,14,
101453,41,136,
101453,42,61,
101453,43,45,
101453,44,3,
101453,45,42,
101453,51,16,
101453,52,75,
101453,59,10,
101453,60,32,
101462,1,1187,All Students
101462,2,1187,Undergrad
101462,3,755,
101462,4,180,
101462,5,575,
101462,11,432,
101462,19,135,
101462,20,440,
101462,21,309,
101462,22,309,
101462,23,309,
101462,24,121,
101462,25,188,
101462,39,52,
101462,40,136,
101462,41,878,
101462,42,878,
101462,43,446,
101462,44,59,
101462,45,387,
101462,51,432,
101462,59,83,
101462,60,304,
101471,1,960,All Students
101471,2,960,Undergrad
101471,3,960,
101471,4,406,
101471,5,554,
101471,20,554,
101471,21,731,
101471,22,731,
101471,23,731,
101471,24,324,
101471,25,407,
101471,40,407,
101471,41,229,
101471,42,229,
101471,43,229,
101471,44,82,
101471,45,147,
101471,60,147,
101480,1,9955,All Students
101480,2,8663,Undergrad
101480,3,7036,
101480,4,1737,
101480,5,5299,
101480,11,1627,
101480,12,1292,Graduate
101480,19,526,
101480,20,4773,
101480,21,7056,
101480,22,6559,
101480,23,6374,
101480,24,1722,
101480,25,4652,
101480,31,185,
101480,32,497,
101480,39,447,
101480,40,4205,
101480,41,2899,
101480,42,2104,
101480,43,662,
101480,44,15,
101480,45,647,
101480,51,1442,
101480,52,795,
101480,59,79,
101480,60,568,
101505,1,9240,All Students
101505,2,9240,Undergrad
101505,3,5470,
101505,4,1331,
101505,5,4139,
101505,11,3770,
101505,19,663,
101505,20,3476,
101505,21,1954,
101505,22,1954,
101505,23,1903,
101505,24,742,
101505,25,1161,
101505,31,51,
101505,39,212,
101505,40,949,
101505,41,7286,
101505,42,7286,
101505,43,3567,
101505,44,589,
101505,45,2978,
101505,51,3719,
101505,59,451,
101505,60,2527,
101514,1,9119,All Students
101514,2,9119,Undergrad
101514,3,7070,
101514,4,1869,
101514,5,5201,
101514,11,2049,
101514,19,604,
101514,20,4597,
101514,21,3085,
101514,22,3085,
101514,23,3054,
101514,24,1197,
101514,25,1857,
101514,31,31,
101514,39,256,
101514,40,1601,
101514,41,6034,
101514,42,6034,
101514,43,4016,
101514,44,672,
101514,45,3344,
101514,51,2018,
101514,59,348,
101514,60,2996,
101569,1,3453,All Students
101569,2,3453,Undergrad
101569,3,2900,
101569,4,797,
101569,5,2103,
101569,11,553,
101569,19,346,
101569,20,1757,
101569,21,1236,
101569,22,1236,
101569,23,1234,
101569,24,519,
101569,25,715,
101569,31,2,
101569,39,139,
101569,40,576,
101569,41,2217,
101569,42,2217,
101569,43,1666,
101569,44,278,
101569,45,1388,
101569,51,551,
101569,59,207,
101569,60,1181,
101587,1,6820,All Students
101587,2,2983,Undergrad
101587,3,2974,
101587,4,383,
101587,5,2591,
101587,11,9,
101587,12,3837,Graduate
101587,19,636,
101587,20,1955,
101587,21,5596,
101587,22,2409,
101587,23,2407,
101587,24,372,
101587,25,2035,
101587,31,2,
101587,32,3187,
101587,39,605,
101587,40,1430,
101587,41,1224,
101587,42,574,
101587,43,567,
101587,44,11,
101587,45,556,
101587,51,7,
101587,52,650,
101587,59,31,
101587,60,525,
101602,1,2062,All Students
101602,2,2062,Undergrad
101602,3,1097,
101602,4,409,
101602,5,688,
101602,11,965,
101602,19,93,
101602,20,595,
101602,21,744,
101602,22,744,
101602,23,728,
101602,24,341,
101602,25,387,
101602,31,16,
101602,39,58,
101602,40,329,
101602,41,1318,
101602,42,1318,
101602,43,369,
101602,44,68,
101602,45,301,
101602,51,949,
101602,59,35,
101602,60,266,
101648,1,332,All Students
101648,2,332,Undergrad
101648,3,329,
101648,4,200,
101648,5,129,
101648,11,3,
101648,19,13,
101648,20,116,
101648,21,329,
101648,22,329,
101648,23,329,
101648,24,200,
101648,25,129,
101648,39,13,
101648,40,116,
101648,41,3,
101648,42,3,
101648,51,3,
101675,1,1180,All Students
101675,2,1180,Undergrad
101675,3,1155,
101675,4,178,
101675,5,977,
101675,11,25,
101675,19,130,
101675,20,847,
101675,21,1119,
101675,22,1119,
101675,23,1119,
101675,24,176,
101675,25,943,
101675,39,126,
101675,40,817,
101675,41,61,
101675,42,61,
101675,43,36,
101675,44,2,
101675,45,34,
101675,51,25,
101675,59,4,
101675,60,30,
101693,1,1545,All Students
101693,2,1308,Undergrad
101693,3,1307,
101693,4,273,
101693,5,1034,
101693,11,1,
101693,12,237,Graduate
101693,19,75,
101693,20,959,
101693,21,1353,
101693,22,1245,
101693,23,1245,
101693,24,271,
101693,25,974,
101693,32,108,
101693,39,65,
101693,40,909,
101693,41,192,
101693,42,63,
101693,43,62,
101693,44,2,
101693,45,60,
101693,51,1,
101693,52,129,
101693,59,10,
101693,60,50,
101709,1,3088,All Students
101709,2,2642,Undergrad
101709,3,2151,
101709,4,559,
101709,5,1592,
101709,11,491,
101709,12,446,Graduate
101709,19,145,
101709,20,1447,
101709,21,2174,
101709,22,2019,
101709,23,2019,
101709,24,552,
101709,25,1467,
101709,32,155,
101709,39,132,
101709,40,1335,
101709,41,914,
101709,42,623,
101709,43,132,
101709,44,7,
101709,45,125,
101709,51,491,
101709,52,291,
101709,59,13,
101709,60,112,
101736,1,4665,All Students
101736,2,4665,Undergrad
101736,3,1969,
101736,4,630,
101736,5,1339,
101736,11,2696,
101736,19,112,
101736,20,1227,
101736,21,920,
101736,22,920,
101736,23,883,
101736,24,409,
101736,25,474,
101736,31,37,
101736,39,56,
101736,40,418,
101736,41,3745,
101736,42,3745,
101736,43,1086,
101736,44,221,
101736,45,865,
101736,51,2659,
101736,59,56,
101736,60,809,
101879,1,10204,All Students
101879,2,7662,Undergrad
101879,3,5811,
101879,4,1082,
101879,5,4729,
101879,11,1851,
101879,12,2542,Graduate
101879,19,854,
101879,20,3875,
101879,21,5719,
101879,22,4984,
101879,23,4970,
101879,24,1048,
101879,25,3922,
101879,31,14,
101879,32,735,
101879,39,564,
101879,40,3358,
101879,41,4485,
101879,42,2678,
101879,43,841,
101879,44,34,
101879,45,807,
101879,51,1837,
101879,52,1807,
101879,59,290,
101879,60,517,
101897,1,3208,All Students
101897,2,3208,Undergrad
101897,3,1629,
101897,4,552,
101897,5,1077,
101897,11,1579,
101897,19,85,
101897,20,992,
101897,21,923,
101897,22,923,
101897,23,870,
101897,24,431,
101897,25,439,
101897,31,53,
101897,39,28,
101897,40,411,
101897,41,2285,
101897,42,2285,
101897,43,759,
101897,44,121,
101897,45,638,
101897,51,1526,
101897,59,57,
101897,60,581,
101912,1,1226,All Students
101912,2,1177,Undergrad
101912,3,1153,
101912,4,255,
101912,5,898,
101912,11,24,
101912,12,49,Graduate
101912,19,45,
101912,20,853,
101912,21,1138,
101912,22,1104,
101912,23,1104,
101912,24,255,
101912,25,849,
101912,32,34,
101912,39,45,
101912,40,804,
101912,41,88,
101912,42,73,
101912,43,49,
101912,45,49,
101912,51,24,
101912,52,15,
101912,60,49,
101994,1,641,All Students
101994,2,641,Undergrad
101994,3,416,
101994,4,172,
101994,5,244,
101994,11,225,
101994,19,67,
101994,20,177,
101994,21,271,
101994,22,271,
101994,23,267,
101994,24,156,
101994,25,111,
101994,31,4,
101994,39,40,
101994,40,71,
101994,41,370,
101994,42,370,
101994,43,149,
101994,44,16,
101994,45,133,
101994,51,221,
101994,59,27,
101994,60,106,
102030,1,4001,All Students
102030,2,4001,Undergrad
102030,3,2437,
102030,4,774,
102030,5,1663,
102030,11,1564,
102030,19,279,
102030,20,1384,
102030,21,1177,
102030,22,1177,
102030,23,1170,
102030,24,519,
102030,25,651,
102030,31,7,
102030,39,140,
102030,40,511,
102030,41,2824,
102030,42,2824,
102030,43,1267,
102030,44,255,
102030,45,1012,
102030,51,1557,
102030,59,139,
102030,60,873,
102049,1,6097,All Students
102049,2,4210,Undergrad
102049,3,4206,
102049,4,1087,
102049,5,3119,
102049,11,4,
102049,12,1887,Graduate
102049,19,245,
102049,20,2874,
102049,21,5862,
102049,22,4148,
102049,23,4148,
102049,24,1087,
102049,25,3061,
102049,32,1714,
102049,39,239,
102049,40,2822,
102049,41,235,
102049,42,62,
102049,43,58,
102049,45,58,
102049,51,4,
102049,52,173,
102049,59,6,
102049,60,52,
102058,1,95,All Students
102058,2,82,Undergrad
102058,3,32,
102058,4,12,
102058,5,20,
102058,11,50,
102058,12,13,Graduate
102058,19,2,
102058,20,18,
102058,21,23,
102058,22,22,
102058,23,22,
102058,24,11,
102058,25,11,
102058,32,1,
102058,39,2,
102058,40,9,
102058,41,72,
102058,42,60,
102058,43,10,
102058,44,1,
102058,45,9,
102058,51,50,
102058,52,12,
102058,60,9,
102067,1,4601,All Students
102067,2,4601,Undergrad
102067,3,3148,
102067,4,900,
102067,5,2248,
102067,11,1453,
102067,19,304,
102067,20,1944,
102067,21,1647,
102067,22,1647,
102067,23,1635,
102067,24,695,
102067,25,940,
102067,31,12,
102067,39,166,
102067,40,774,
102067,41,2954,
102067,42,2954,
102067,43,1513,
102067,44,205,
102067,45,1308,
102067,51,1441,
102067,59,138,
102067,60,1170,
102076,1,2917,All Students
102076,2,2917,Undergrad
102076,3,1427,
102076,4,520,
102076,5,907,
102076,11,1490,
102076,19,134,
102076,20,773,
102076,21,958,
102076,22,958,
102076,23,934,
102076,24,461,
102076,25,473,
102076,31,24,
102076,39,54,
102076,40,419,
102076,41,1959,
102076,42,1959,
102076,43,493,
102076,44,59,
102076,45,434,
102076,51,1466,
102076,59,80,
102076,60,354,
102094,1,14003,All Students
102094,2,9241,Undergrad
102094,3,8879,
102094,4,1939,
102094,5,6940,
102094,11,362,
102094,12,4762,Graduate
102094,19,842,
102094,20,6098,
102094,21,11700,
102094,22,7799,
102094,23,7790,
102094,24,1919,
102094,25,5871,
102094,31,9,
102094,32,3901,
102094,39,714,
102094,40,5157,
102094,41,2303,
102094,42,1442,
102094,43,1089,
102094,44,20,
102094,45,1069,
102094,51,353,
102094,52,861,
102094,59,128,
102094,60,941,
102234,1,919,All Students
102234,2,782,Undergrad
102234,3,782,
102234,4,153,
102234,5,629,
102234,12,137,Graduate
102234,19,166,
102234,20,463,
102234,21,785,
102234,22,757,
102234,23,757,
102234,24,153,
102234,25,604,
102234,32,28,
102234,39,151,
102234,40,453,
102234,41,134,
102234,42,25,
102234,43,25,
102234,45,25,
102234,52,109,
102234,59,15,
102234,60,10,
102270,1,731,All Students
102270,2,731,Undergrad
102270,3,706,
102270,4,148,
102270,5,558,
102270,11,25,
102270,19,65,
102270,20,493,
102270,21,640,
102270,22,640,
102270,23,632,
102270,24,134,
102270,25,498,
102270,31,8,
102270,39,60,
102270,40,438,
102270,41,91,
102270,42,91,
102270,43,74,
102270,44,14,
102270,45,60,
102270,51,17,
102270,59,5,
102270,60,55,
102298,1,760,All Students
102298,2,701,Undergrad
102298,3,701,
102298,4,269,
102298,5,432,
102298,12,59,Graduate
102298,19,40,
102298,20,392,
102298,21,750,
102298,22,695,
102298,23,695,
102298,24,269,
102298,25,426,
102298,32,55,
102298,39,40,
102298,40,386,
102298,41,10,
102298,42,6,
102298,43,6,
102298,45,6,
102298,52,4,
102298,60,6,
102313,1,2046,All Students
102313,2,2046,Undergrad
102313,3,1674,
102313,4,506,
102313,5,1168,
102313,11,372,
102313,19,269,
102313,20,899,
102313,21,886,
102313,22,886,
102313,23,884,
102313,24,357,
102313,25,527,
102313,31,2,
102313,39,131,
102313,40,396,
102313,41,1160,
102313,42,1160,
102313,43,790,
102313,44,149,
102313,45,641,
102313,51,370,
102313,59,138,
102313,60,503,
102368,1,13658,All Students
102368,2,10222,Undergrad
102368,3,9805,
102368,4,1879,
102368,5,7926,
102368,11,417,
102368,12,3436,Graduate
102368,19,952,
102368,20,6974,
102368,21,8338,
102368,22,7089,
102368,23,7012,
102368,24,1650,
102368,25,5362,
102368,31,77,
102368,32,1249,
102368,39,615,
102368,40,4747,
102368,41,5320,
102368,42,3133,
102368,43,2793,
102368,44,229,
102368,45,2564,
102368,51,340,
102368,52,2187,
102368,59,337,
102368,60,2227,
102377,1,3121,All Students
102377,2,2659,Undergrad
102377,3,2630,
102377,4,787,
102377,5,1843,
102377,11,29,
102377,12,462,Graduate
102377,19,96,
102377,20,1747,
102377,21,2987,
102377,22,2557,
102377,23,2555,
102377,24,786,
102377,25,1769,
102377,31,2,
102377,32,430,
102377,39,96,
102377,40,1673,
102377,41,134,
102377,42,102,
102377,43,75,
102377,44,1,
102377,45,74,
102377,51,27,
102377,52,32,
102377,60,74,
102395,1,367,All Students
102395,2,234,Undergrad
102395,3,228,
102395,4,83,
102395,5,145,
102395,11,6,
102395,12,133,Graduate
102395,19,53,
102395,20,92,
102395,21,217,
102395,22,174,
102395,23,174,
102395,24,78,
102395,25,96,
102395,32,43,
102395,39,41,
102395,40,55,
102395,41,150,
102395,42,60,
102395,43,54,
102395,44,5,
102395,45,49,
102395,51,6,
102395,52,90,
102395,59,12,
102395,60,37,
102429,1,4378,All Students
102429,2,4378,Undergrad
102429,3,2177,
102429,4,657,
102429,5,1520,
102429,11,2201,
102429,19,195,
102429,20,1325,
102429,21,1082,
102429,22,1082,
102429,23,1045,
102429,24,486,
102429,25,559,
102429,31,37,
102429,39,65,
102429,40,494,
102429,41,3296,
102429,42,3296,
102429,43,1132,
102429,44,171,
102429,45,961,
102429,51,2164,
102429,59,130,
102429,60,831,
102553,1,10493,All Students
102553,2,9853,Undergrad
102553,3,7212,
102553,4,1424,
102553,5,5788,
102553,11,2641,
102553,12,640,Graduate
102553,19,3,
102553,20,5785,
102553,21,4403,
102553,22,4215,
102553,23,3849,
102553,24,919,
102553,25,2930,
102553,31,366,
102553,32,188,
102553,39,1,
102553,40,2929,
102553,41,6090,
102553,42,5638,
102553,43,3363,
102553,44,505,
102553,45,2858,
102553,51,2275,
102553,52,452,
102553,59,2,
102553,60,2856,
102580,1,38,All Students
102580,2,38,Undergrad
102580,3,24,
102580,4,5,
102580,5,19,
102580,11,14,
102580,19,1,
102580,20,18,
102580,21,15,
102580,22,15,
102580,23,15,
102580,24,4,
102580,25,11,
102580,39,1,
102580,40,10,
102580,41,23,
102580,42,23,
102580,43,9,
102580,44,1,
102580,45,8,
102580,51,14,
102580,60,8,
102614,1,6893,All Students
102614,2,5827,Undergrad
102614,3,4207,
102614,4,881,
102614,5,3326,
102614,11,1620,
102614,12,1066,Graduate
102614,19,367,
102614,20,2959,
102614,21,3104,
102614,22,2692,
102614,23,2484,
102614,24,695,
102614,25,1789,
102614,31,208,
102614,32,412,
102614,39,213,
102614,40,1576,
102614,41,3789,
102614,42,3135,
102614,43,1723,
102614,44,186,
102614,45,1537,
102614,51,1412,
102614,52,654,
102614,59,154,
102614,60,1383,
102632,1,2000,All Students
102632,2,1768,Undergrad
102632,3,907,
102632,4,165,
102632,5,742,
102632,11,861,
102632,12,232,Graduate
102632,19,111,
102632,20,631,
102632,21,463,
102632,22,428,
102632,23,397,
102632,24,90,
102632,25,307,
102632,31,31,
102632,32,35,
102632,39,74,
102632,40,233,
102632,41,1537,
102632,42,1340,
102632,43,510,
102632,44,75,
102632,45,435,
102632,51,830,
102632,52,197,
102632,59,37,
102632,60,398,
102669,1,593,All Students
102669,2,479,Undergrad
102669,3,457,
102669,4,29,
102669,5,428,
102669,11,22,
102669,12,114,Graduate
102669,19,102,
102669,20,326,
102669,21,380,
102669,22,346,
102669,23,341,
102669,24,22,
102669,25,319,
102669,31,5,
102669,32,34,
102669,39,51,
102669,40,268,
102669,41,213,
102669,42,133,
102669,43,116,
102669,44,7,
102669,45,109,
102669,51,17,
102669,52,80,
102669,59,51,
102669,60,58,
102711,1,269,All Students
102711,2,269,Undergrad
102711,3,107,
102711,4,99,
102711,5,8,
102711,11,162,
102711,20,8,
102711,21,107,
102711,22,107,
102711,23,107,
102711,24,99,
102711,25,8,
102711,40,8,
102711,41,162,
102711,42,162,
102711,51,162,
102845,1,2157,All Students
102845,2,2157,Undergrad
102845,3,2157,
102845,4,397,
102845,5,1760,
102845,19,20,
102845,20,1740,
102845,21,2157,
102845,22,2157,
102845,23,2157,
102845,24,397,
102845,25,1760,
102845,39,20,
102845,40,1740,
103501,1,250,All Students
103501,2,250,Undergrad
103501,3,250,
103501,4,163,
103501,5,87,
103501,20,87,
103501,21,250,
103501,22,250,
103501,23,250,
103501,24,163,
103501,25,87,
103501,40,87,
103741,1,203,All Students
103741,2,203,Undergrad
103741,3,203,
103741,4,136,
103741,5,67,
103741,20,67,
103741,21,132,
103741,22,132,
103741,23,132,
103741,24,94,
103741,25,38,
103741,40,38,
103741,41,71,
103741,42,71,
103741,43,71,
103741,44,42,
103741,45,29,
103741,60,29,
103893,1,1080,All Students
103893,2,1080,Undergrad
103893,3,1080,
103893,4,202,
103893,5,878,
103893,19,91,
103893,20,787,
103893,21,1080,
103893,22,1080,
103893,23,1080,
103893,24,202,
103893,25,878,
103893,39,91,
103893,40,787,
103909,1,528,All Students
103909,2,528,Undergrad
103909,3,528,
103909,4,73,
103909,5,455,
103909,19,67,
103909,20,388,
103909,21,528,
103909,22,528,
103909,23,528,
103909,24,73,
103909,25,455,
103909,39,67,
103909,40,388,
103927,1,517,All Students
103927,2,517,Undergrad
103927,3,517,
103927,4,111,
103927,5,406,
103927,19,32,
103927,20,374,
103927,21,517,
103927,22,517,
103927,23,517,
103927,24,111,
103927,25,406,
103927,39,32,
103927,40,374,
103954,1,47,All Students
103954,2,47,Undergrad
103954,3,47,
103954,4,2,
103954,5,45,
103954,20,45,
103954,21,47,
103954,22,47,
103954,23,47,
103954,24,2,
103954,25,45,
103954,40,45,
103963,1,689,All Students
103963,2,689,Undergrad
103963,3,689,
103963,4,302,
103963,5,387,
103963,19,3,
103963,20,384,
103963,21,689,
103963,22,689,
103963,23,689,
103963,24,302,
103963,25,387,
103963,39,3,
103963,40,384,
104090,1,739,All Students
104090,2,712,Undergrad
104090,3,712,
104090,4,50,
104090,5,662,
104090,12,27,Graduate
104090,19,142,
104090,20,520,
104090,21,739,
104090,22,712,
104090,23,712,
104090,24,50,
104090,25,662,
104090,32,27,
104090,39,142,
104090,40,520,
104151,1,79818,All Students
104151,2,65450,Undergrad
104151,3,64674,
104151,4,14099,
104151,5,50575,
104151,11,776,
104151,12,14368,Graduate
104151,19,3929,
104151,20,46646,
104151,21,71792,
104151,22,60459,
104151,23,60277,
104151,24,13981,
104151,25,46296,
104151,31,182,
104151,32,11333,
104151,39,3390,
104151,40,42906,
104151,41,8026,
104151,42,4991,
104151,43,4397,
104151,44,118,
104151,45,4279,
104151,51,594,
104151,52,3035,
104151,59,539,
104151,60,3740,
104160,1,8964,All Students
104160,2,8964,Undergrad
104160,3,6374,
104160,4,1275,
104160,5,5099,
104160,11,2590,
104160,19,978,
104160,20,4121,
104160,21,2215,
104160,22,2215,
104160,23,1966,
104160,24,504,
104160,25,1462,
104160,31,249,
104160,39,201,
104160,40,1261,
104160,41,6749,
104160,42,6749,
104160,43,4408,
104160,44,771,
104160,45,3637,
104160,51,2341,
104160,59,777,
104160,60,2860,
104179,1,56365,All Students
104179,2,44848,Undergrad
104179,3,42537,
104179,4,9287,
104179,5,33250,
104179,11,2311,
104179,12,11517,Graduate
104179,19,2584,
104179,20,30666,
104179,21,43349,
104179,22,35623,
104179,23,35513,
104179,24,8743,
104179,25,26770,
104179,31,110,
104179,32,7726,
104179,39,1650,
104179,40,25120,
104179,41,13016,
104179,42,9225,
104179,43,7024,
104179,44,544,
104179,45,6480,
104179,51,2201,
104179,52,3791,
104179,59,934,
104179,60,5546,
104346,1,5053,All Students
104346,2,5053,Undergrad
104346,3,4912,
104346,4,1691,
104346,5,3221,
104346,11,141,
104346,19,1043,
104346,20,2178,
104346,21,1376,
104346,22,1376,
104346,23,1368,
104346,24,445,
104346,25,923,
104346,31,8,
104346,39,209,
104346,40,714,
104346,41,3677,
104346,42,3677,
104346,43,3544,
104346,44,1246,
104346,45,2298,
104346,51,133,
104346,59,834,
104346,60,1464,
104391,1,76,All Students
104391,2,76,Undergrad
104391,3,76,
104391,4,73,
104391,5,3,
104391,20,3,
104391,21,76,
104391,22,76,
104391,23,76,
104391,24,73,
104391,25,3,
104391,40,3,
104425,1,3905,All Students
104425,2,3905,Undergrad
104425,3,3096,
104425,4,774,
104425,5,2322,
104425,11,809,
104425,19,173,
104425,20,2149,
104425,21,1488,
104425,22,1488,
104425,23,1452,
104425,24,555,
104425,25,897,
104425,31,36,
104425,39,79,
104425,40,818,
104425,41,2417,
104425,42,2417,
104425,43,1644,
104425,44,219,
104425,45,1425,
104425,51,773,
104425,59,94,
104425,60,1331,
104443,1,104,All Students
104443,2,104,Undergrad
104443,3,104,
104443,4,51,
104443,5,53,
104443,20,53,
104443,21,65,
104443,22,65,
104443,23,65,
104443,24,39,
104443,25,26,
104443,40,26,
104443,41,39,
104443,42,39,
104443,43,39,
104443,44,12,
104443,45,27,
104443,60,27,
104568,1,298,All Students
104568,2,298,Undergrad
104568,3,298,
104568,4,245,
104568,5,53,
104568,20,53,
104568,21,145,
104568,22,145,
104568,23,145,
104568,24,123,
104568,25,22,
104568,40,22,
104568,41,153,
104568,42,153,
104568,43,153,
104568,44,122,
104568,45,31,
104568,60,31,
104577,1,5213,All Students
104577,2,5213,Undergrad
104577,3,2643,
104577,4,865,
104577,5,1778,
104577,11,2570,
104577,19,182,
104577,20,1596,
104577,21,1533,
104577,22,1533,
104577,23,1289,
104577,24,566,
104577,25,723,
104577,31,244,
104577,39,70,
104577,40,653,
104577,41,3680,
104577,42,3680,
104577,43,1354,
104577,44,299,
104577,45,1055,
104577,51,2326,
104577,59,112,
104577,60,943,
104586,1,3264,All Students
104586,2,3229,Undergrad
104586,3,3218,
104586,4,748,
104586,5,2470,
104586,11,11,
104586,12,35,Graduate
104586,19,77,
104586,20,2393,
104586,21,3092,
104586,22,3060,
104586,23,3056,
104586,24,742,
104586,25,2314,
104586,31,4,
104586,32,32,
104586,39,73,
104586,40,2241,
104586,41,172,
104586,42,169,
104586,43,162,
104586,44,6,
104586,45,156,
104586,51,7,
104586,52,3,
104586,59,4,
104586,60,152,
104665,1,8,All Students
104665,12,8,Graduate
104665,21,8,
104665,32,8,
104708,1,13914,All Students
104708,2,13914,Undergrad
104708,3,11975,
104708,4,2404,
104708,5,9571,
104708,11,1939,
104708,19,933,
104708,20,8638,
104708,21,3859,
104708,22,3859,
104708,23,3799,
104708,24,1372,
104708,25,2427,
104708,31,60,
104708,39,337,
104708,40,2090,
104708,41,10055,
104708,42,10055,
104708,43,8176,
104708,44,1032,
104708,45,7144,
104708,51,1879,
104708,59,596,
104708,60,6548,
104717,1,113257,All Students
104717,2,75936,Undergrad
104717,3,73371,
104717,4,7379,
104717,5,65992,
104717,11,2565,
104717,12,37321,Graduate
104717,19,14033,
104717,20,51959,
104717,21,25440,
104717,22,25376,
104717,23,25165,
104717,24,6280,
104717,25,18885,
104717,31,211,
104717,32,64,
104717,39,2527,
104717,40,16358,
